# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmphugi83hl\qhw5x_jh.json
# init = 2 (Default)
# random
#   seed = 25312
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202304_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.18079
# Diagonal elements of inverse mass matrix:
# 0.243892
-10.6235,1,1.18079,1,1,0,10.6955,0.591073
-10.585,0.967095,1.18079,2,3,0,10.7746,0.626051
-10.6153,0.968712,1.18079,2,3,0,10.7303,0.594931
-10.6153,0.826703,1.18079,1,3,0,11.2518,0.594931
-10.8178,0.937435,1.18079,1,3,0,10.9237,0.704602
-10.8246,0.998073,1.18079,1,1,0,10.8921,0.705708
-10.8174,1,1.18079,1,1,0,10.8899,0.704536
-10.6781,1,1.18079,1,1,0,10.7869,0.676105
-11.0404,0.901211,1.18079,1,1,0,11.0409,0.734271
-10.5963,0.983021,1.18079,1,3,0,11.0142,0.606716
-11.1004,0.754069,1.18079,2,3,0,11.8776,0.74072
-11.1004,0.852768,1.18079,1,1,0,11.6293,0.74072
-11.4189,0.922726,1.18079,1,1,0,11.5027,0.769015
-12.1651,0.844618,1.18079,1,1,0,12.2482,0.814751
-10.8554,0.881505,1.18079,2,3,0,13.0331,0.533933
-12.7795,0.522876,1.18079,1,1,0,12.7801,0.366333
-11.1183,1,1.18079,2,3,0,12.2663,0.49656
-10.9651,1,1.18079,1,1,0,11.1722,0.516772
-10.6039,0.991715,1.18079,1,3,0,10.9443,0.648332
-10.6128,0.997273,1.18079,1,1,0,10.6173,0.6532
-10.6754,0.993043,1.18079,2,3,0,10.6807,0.572735
-10.7608,0.990612,1.18079,2,3,0,10.7799,0.551793
-10.7608,0.594256,1.18079,1,3,0,12.0423,0.551793
-11.5674,0.760872,1.18079,1,1,0,11.5742,0.450418
-10.834,0.945387,1.18079,1,3,0,11.9143,0.707195
-10.6939,1,1.18079,1,1,0,10.807,0.680166
-10.7165,0.997787,1.18079,2,3,0,10.7453,0.68546
-10.8694,0.984391,1.18079,2,3,0,10.8713,0.531573
-10.5949,0.985469,1.18079,2,3,0,10.9489,0.641925
-10.8529,0.938217,1.18079,1,3,0,10.8625,0.710112
-10.6138,1,1.18079,1,3,0,10.7824,0.653727
-10.6138,0.460791,1.18079,1,3,0,12.8229,0.653727
-10.6487,0.989419,1.18079,1,1,0,10.653,0.667435
-10.8715,0.934484,1.18079,1,3,0,11.0187,0.531226
-10.8532,1,1.18079,1,1,0,10.952,0.534302
-10.8532,0.670836,1.18079,1,1,0,11.6447,0.534302
-10.6672,0.977081,1.18079,1,3,0,10.9703,0.673109
-10.5879,0.989949,1.18079,2,3,0,10.7252,0.634175
-10.8787,0.922302,1.18079,1,3,0,10.922,0.530029
-10.6451,0.981114,1.18079,1,3,0,10.9546,0.666259
-11.5229,0.776729,1.18079,1,3,0,11.7702,0.454411
-11.9336,0.871529,1.18079,1,1,0,12.1915,0.420727
-10.716,1,1.18079,1,3,0,11.522,0.561945
-10.7072,1,1.18079,1,1,0,10.7519,0.564134
-10.6967,0.606612,1.18079,2,3,0,12.8828,0.680839
-11.2915,0.881581,1.18079,1,3,0,11.2923,0.758672
-11.4976,0.951031,1.18079,1,1,0,11.6454,0.774912
-12.1515,0.863957,1.18079,1,1,0,12.2618,0.814073
-10.6431,0.931973,1.18079,1,3,0,12.1942,0.583204
-10.8226,0.94185,1.18079,1,1,0,10.8271,0.539718
-10.6581,1,1.18079,1,1,0,10.7761,0.578057
-12.632,0.689192,1.18079,2,3,0,12.9134,0.83573
-15.333,0.652278,1.18079,1,1,0,15.3472,0.908955
-12.589,1,1.18079,1,1,0,14.9064,0.833964
-12.0272,1,1.18079,1,1,0,12.6991,0.807664
-11.0966,1,1.18079,1,1,0,11.8191,0.740324
-10.6793,1,1.18079,2,3,0,11.0049,0.571622
-10.5879,0.872104,1.18079,2,3,0,11.2836,0.634137
-10.5891,0.996629,1.18079,2,3,0,10.6032,0.635836
-10.7278,0.960573,1.18079,2,3,0,10.8113,0.559127
-10.6127,0.968126,1.18079,2,3,0,10.9044,0.653193
-10.6289,0.995061,1.18079,1,1,0,10.635,0.660349
-11.1893,0.843809,1.18079,2,3,0,11.6764,0.749501
-10.6062,1,1.18079,1,3,0,11.0437,0.64966
-10.6541,0.985428,1.18079,1,1,0,10.6557,0.669174
-10.7108,0.983237,1.18079,1,1,0,10.7234,0.684176
-10.5857,0.995212,1.18079,2,3,0,10.7339,0.620417
-11.424,0.791713,1.18079,1,3,0,11.5754,0.769414
