# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:15:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpvsgfr1xl\9_7y3i9z.json
# init = 2 (Default)
# random
#   seed = 15922
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308201501_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.950496
# Diagonal elements of inverse mass matrix:
# 0.296014
-10.6299,0.97723,0.950496,2,3,0,10.78,0.660737
-10.6189,0.976773,0.950496,2,3,0,10.8089,0.593187
-10.6762,0.985236,0.950496,1,1,0,10.6775,0.572521
-10.6049,1,0.950496,1,3,0,10.6578,0.600677
-10.7589,0.949183,0.950496,1,3,0,10.8887,0.694196
-10.6875,1,0.950496,2,3,0,10.753,0.678557
-10.6403,0.98315,0.950496,1,3,0,10.8315,0.584236
-10.6496,0.981589,0.950496,1,3,0,10.7822,0.667733
-12.2017,0.650552,0.950496,1,3,0,12.9169,0.401754
-11.3102,1,0.950496,2,3,0,12.0267,0.475037
-10.9031,1,0.950496,1,1,0,11.2267,0.526119
-10.5854,0.999555,0.950496,1,3,0,10.8838,0.621829
-13.7325,0.454963,0.950496,1,3,0,14.4083,0.318925
-11.5682,1,0.950496,1,1,0,13.196,0.450349
-10.925,1,0.950496,1,1,0,11.4094,0.522717
-10.6003,0.98619,0.950496,1,3,0,11.0057,0.646002
-10.6249,0.988872,0.950496,1,3,0,10.6739,0.590426
-18.6421,0.301417,0.950496,2,7,0,18.6421,0.951392
-12.0518,0.897838,0.950496,1,3,0,18.9758,0.808967
-10.915,0.894149,0.950496,1,3,0,13.3051,0.524264
-10.9088,0.893761,0.950496,1,3,0,11.6717,0.718119
-11.0036,0.979929,0.950496,1,1,0,11.0545,0.730059
-10.585,0.997099,0.950496,1,3,0,11.0232,0.624984
-10.6133,0.99535,0.950496,2,3,0,10.6198,0.65346
-10.8701,0.971124,0.950496,2,3,0,10.8837,0.531448
-10.9482,0.979405,0.950496,1,1,0,11.007,0.519246
-11.0502,0.847791,0.950496,1,3,0,11.9896,0.735356
-10.5857,0.79457,0.950496,2,3,0,12.792,0.620614
-10.5882,0.999549,0.950496,1,3,0,10.5882,0.615296
-10.6536,0.980731,0.950496,1,3,0,10.6902,0.66902
-12.3418,0.68425,0.950496,1,3,0,12.6566,0.823191
-10.6083,0.946054,0.950496,1,3,0,12.7964,0.598681
-10.7126,0.8589,0.950496,2,3,0,11.4711,0.684589
-10.7263,0.966193,0.950496,1,3,0,11.0192,0.559463
-13.3491,0.645719,0.950496,2,3,0,13.3667,0.861406
-14.5206,0.87206,0.950496,1,1,0,14.6698,0.892538
-12.9631,1,0.950496,1,1,0,14.3873,0.8484
-10.8915,0.970137,0.950496,1,3,0,12.7345,0.715733
-10.8537,1,0.950496,1,1,0,10.9356,0.710238
-11.2831,0.913111,0.950496,1,1,0,11.2861,0.757958
-10.8055,0.916565,0.950496,2,3,0,12.1972,0.542888
