# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpbbcmznqt\77foye_l.json
# init = 2 (Default)
# random
#   seed = 10021
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202340_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.930267
# Diagonal elements of inverse mass matrix:
# 0.340651
-13.021,0.907075,0.930267,1,1,0,13.2335,0.850464
-10.7362,0.987918,0.930267,1,3,0,12.7593,0.689685
-10.5855,0.999894,0.930267,2,3,0,10.7343,0.621223
-10.616,0.992009,0.930267,2,3,0,10.636,0.594584
-10.616,0.942496,0.930267,1,3,0,10.8743,0.594584
-11.0813,0.896891,0.930267,1,3,0,11.094,0.501133
-12.4078,0.554661,0.930267,1,3,0,14.3853,0.826178
-12.287,1,0.930267,1,1,0,12.7101,0.820645
-10.799,0.902997,0.930267,1,3,0,13.0539,0.544125
-11.1272,0.810913,0.930267,2,3,0,12.0507,0.743457
-10.6053,0.976853,0.930267,1,3,0,11.2133,0.600454
-10.8924,0.957688,0.930267,2,3,0,10.9202,0.715852
-10.594,0.99014,0.930267,2,3,0,10.9561,0.641169
-10.6495,0.982485,0.930267,1,3,0,10.6876,0.580952
-10.6159,0.979787,0.930267,2,3,0,10.7775,0.594623
-10.683,0.980973,0.930267,1,1,0,10.6845,0.570551
-11.3007,0.803201,0.930267,1,3,0,11.8111,0.759464
-11.3007,0.758535,0.930267,1,1,0,12.4314,0.759464
-10.823,1,0.930267,1,1,0,11.1915,0.70545
-10.6742,1,0.930267,1,1,0,10.7891,0.675045
-12.9548,0.574312,0.930267,1,3,0,13.3176,0.848101
-11.4959,1,0.930267,2,3,0,12.6855,0.774786
-10.9061,0.72657,0.930267,2,3,0,14.7717,0.525636
-10.9925,0.991631,0.930267,2,3,0,11.0697,0.51289
-10.585,1,0.930267,1,3,0,10.9456,0.625943
-10.5852,0.999945,0.930267,1,3,0,10.5853,0.622584
-10.5914,0.986994,0.930267,2,3,0,10.6562,0.638632
-10.6141,0.997678,0.930267,2,3,0,10.6142,0.653888
-10.6988,0.970486,0.930267,1,3,0,10.7892,0.566292
-10.6668,1,0.930267,2,3,0,10.707,0.575335
-10.981,0.912595,0.930267,1,1,0,10.9814,0.514507
-11.3425,0.898964,0.930267,1,1,0,11.4039,0.471712
-10.5851,1,0.930267,1,3,0,11.2529,0.626765
-10.5863,0.993526,0.930267,2,3,0,10.6205,0.631015
-10.6,0.946015,0.930267,2,3,0,10.893,0.645783
-10.5878,0.989278,0.930267,2,3,0,10.6652,0.615882
-11.021,0.886087,0.930267,1,3,0,11.1545,0.732078
-10.7728,0.936936,0.930267,2,3,0,11.5341,0.549315
-11.643,0.71794,0.930267,1,3,0,12.5215,0.784971
-10.7504,1,0.930267,2,3,0,11.417,0.554037
-12.3505,0.691055,0.930267,1,3,0,12.3697,0.391995
-11.5995,1,0.930267,2,3,0,12.3093,0.447599
-11.6418,0.995918,0.930267,2,3,0,11.93,0.443955
-12.6058,0.422795,0.930267,1,3,0,15.6955,0.83466
-12.2947,1,0.930267,1,1,0,12.823,0.821008
-11.5857,1,0.930267,2,3,0,12.2359,0.781123
-11.0563,1,0.930267,2,3,0,11.4951,0.736019
-11.5384,0.899811,0.930267,1,1,0,11.5683,0.777835
-11.007,0.919668,0.930267,2,3,0,12.507,0.510891
-11.3699,0.710857,0.930267,2,3,0,12.8054,0.765167
-10.864,1,0.930267,1,1,0,11.2578,0.711775
-10.6049,0.805333,0.930267,2,3,0,12.3761,0.60068
-11.15,0.876777,0.930267,1,3,0,11.1767,0.492755
-11.4488,0.915868,0.930267,1,1,0,11.5634,0.461289
-10.6346,0.980001,0.930267,1,3,0,11.5665,0.662543
-10.7209,0.992203,0.930267,2,3,0,10.7209,0.560766
-10.6288,1,0.930267,2,3,0,10.6967,0.588768
-10.5856,0.999256,0.930267,1,3,0,10.629,0.629201
-11.5238,0.77978,0.930267,1,3,0,11.6863,0.454322
-10.654,1,0.930267,1,3,0,11.2874,0.579433
-11.0124,0.880114,0.930267,1,3,0,11.3253,0.731084
-10.6845,0.998214,0.930267,1,3,0,10.9307,0.677783
-10.6455,0.981254,0.930267,2,3,0,10.8475,0.666401
-10.9704,0.938806,0.930267,1,3,0,10.9738,0.726077
-10.6626,0.965799,0.930267,1,3,0,11.179,0.576626
-11.0242,0.956663,0.930267,2,3,0,11.0322,0.732437
-10.6136,1,0.930267,1,3,0,10.9413,0.653615
-11.0563,0.907487,0.930267,2,3,0,11.3036,0.73602
-11.5925,0.889596,0.930267,1,1,0,11.6168,0.781585
-10.7735,0.924107,0.930267,1,3,0,12.1436,0.549164
-10.8921,0.965868,0.930267,1,1,0,10.9269,0.527871
-10.7987,1,0.930267,1,1,0,10.91,0.544185
-10.5851,0.993504,0.930267,2,3,0,10.837,0.626766
-10.5858,0.995366,0.930267,2,3,0,10.6105,0.629709
-10.9383,0.913944,0.930267,1,3,0,11.0026,0.722019
-10.7197,1,0.930267,2,3,0,10.8896,0.686157
-10.5904,0.879856,0.930267,2,3,0,11.543,0.612392
-10.5861,0.988556,0.930267,2,3,0,10.6531,0.630717
-10.5861,0.511959,0.930267,1,3,0,12.9278,0.630717
-10.6062,0.995434,0.930267,1,3,0,10.6072,0.649686
-11.1736,0.87669,0.930267,1,3,0,11.2287,0.748007
-10.5959,1,0.930267,1,3,0,11.0951,0.642763
-10.7151,0.982766,0.930267,2,3,0,10.7319,0.562152
-10.8016,0.975131,0.930267,1,1,0,10.8248,0.543631
-10.8036,0.999399,0.930267,1,1,0,10.8657,0.54324
-10.5903,1,0.930267,2,3,0,10.8044,0.637426
-10.8248,0.959033,0.930267,2,3,0,10.892,0.539324
-11.1773,0.800217,0.930267,2,3,0,12.1686,0.748361
-11.2338,0.987609,0.930267,1,1,0,11.3623,0.753605
-11.7297,0.901533,0.930267,1,1,0,11.7847,0.790536
-11.193,1,0.930267,1,1,0,11.6601,0.749856
-11.2714,0.9122,0.930267,2,3,0,12.3109,0.756943
-11.5718,0.938763,0.930267,1,1,0,11.6657,0.780169
-12.1329,0.897749,0.930267,1,1,0,12.2304,0.81314
-10.6701,1,0.930267,1,3,0,11.9244,0.673908
-10.6376,0.983308,0.930267,2,3,0,10.8136,0.66365
-10.6385,0.983853,0.930267,2,3,0,10.7693,0.663965
-10.5934,0.812347,0.930267,2,3,0,11.8385,0.609253
-10.7349,0.953861,0.930267,2,3,0,10.8737,0.557483
-10.6355,0.961708,0.930267,2,3,0,10.9833,0.586076
-10.5902,1,0.930267,1,3,0,10.6233,0.612588
-10.7009,0.982443,0.930267,2,3,0,10.7169,0.681867
-11.0155,0.925025,0.930267,1,1,0,11.0157,0.731437
-11.516,0.815695,0.930267,1,3,0,12.5517,0.455037
-10.6748,1,0.930267,2,3,0,11.4132,0.675204
-10.5861,0.8383,0.930267,2,3,0,11.7549,0.630671
-10.6899,0.980383,0.930267,2,3,0,10.7237,0.568663
-10.7258,0.925977,0.930267,2,3,0,11.1223,0.55958
-10.6028,0.97909,0.930267,2,3,0,10.8615,0.601997
-10.7417,0.981053,0.930267,2,3,0,10.7509,0.690809
-11.9393,0.863844,0.930267,2,3,0,12.0836,0.420299
-11.2128,1,0.930267,1,1,0,11.8084,0.485532
-10.9334,0.901129,0.930267,1,3,0,11.9704,0.721386
-11.0562,0.921586,0.930267,2,3,0,11.7648,0.736009
-10.6141,0.975463,0.930267,1,3,0,11.163,0.595554
-10.8241,0.954884,0.930267,1,3,0,10.8253,0.539445
-10.8241,0.733324,0.930267,1,1,0,11.5695,0.539445
-10.6723,1,0.930267,2,3,0,10.7827,0.67454
-10.6704,0.977293,0.930267,2,3,0,10.875,0.674004
-10.8133,0.964349,0.930267,1,1,0,10.817,0.703858
-11.071,0.940321,0.930267,1,1,0,11.0872,0.737615
-12.101,0.803795,0.930267,1,1,0,12.1013,0.811518
-10.5873,1,0.930267,2,3,0,11.981,0.633241
-10.5851,0.995592,0.930267,2,3,0,10.6121,0.623404
-10.6226,0.990593,0.930267,1,3,0,10.6277,0.591482
-11.2772,0.902813,0.930267,2,3,0,11.3335,0.757449
-12.4557,0.790666,0.930267,1,1,0,12.4591,0.828294
-10.6477,1,0.930267,1,3,0,12.269,0.66713
-10.9966,0.934215,0.930267,1,3,0,11.0008,0.72923
-10.7398,1,0.930267,1,1,0,10.9392,0.690419
-10.6078,0.987212,0.930267,2,3,0,10.8359,0.650563
-10.5981,1,0.930267,1,1,0,10.6071,0.644453
-10.7864,0.959117,0.930267,1,3,0,10.7957,0.699269
-11.3207,0.881092,0.930267,1,1,0,11.3207,0.761142
-11.3494,0.993889,0.930267,1,1,0,11.5162,0.763507
-11.0175,0.904161,0.930267,2,3,0,12.2768,0.509461
-10.6201,1,0.930267,1,3,0,10.9098,0.59262
-10.5884,1,0.930267,2,3,0,10.615,0.63495
-10.5912,0.997781,0.930267,2,3,0,10.6031,0.638356
-10.6036,0.912821,0.930267,2,3,0,11.1067,0.648159
-10.5963,0.995614,0.930267,2,3,0,10.6383,0.643057
-10.6055,0.938351,0.930267,2,3,0,10.9543,0.600329
-10.6481,0.996107,0.930267,2,3,0,10.6482,0.667263
-10.684,0.990715,0.930267,1,1,0,10.6941,0.677668
-10.7081,0.954399,0.930267,2,3,0,11.0354,0.563904
-12.2114,0.702592,0.930267,1,3,0,12.24,0.401102
-11.651,1,0.930267,1,1,0,12.2644,0.443171
-11.2656,1,0.930267,1,1,0,11.6725,0.479751
-12.3695,0.579834,0.930267,1,3,0,14.6419,0.824457
-10.6141,0.962142,0.930267,2,3,0,12.631,0.595516
-10.715,0.963326,0.930267,1,3,0,10.82,0.685119
-10.9384,0.926768,0.930267,2,3,0,11.3324,0.722041
-11.2819,0.924543,0.930267,1,1,0,11.3092,0.757851
-10.8011,1,0.930267,1,1,0,11.1696,0.701814
-10.6819,1,0.930267,2,3,0,10.7782,0.677124
-11.2159,0.845423,0.930267,1,3,0,11.5907,0.485194
-10.6986,1,0.930267,2,3,0,11.1093,0.681314
-10.8841,0.954648,0.930267,1,1,0,10.8889,0.71469
-10.9266,0.989907,0.930267,1,1,0,10.9921,0.720495
-10.9266,0.699369,0.930267,1,3,0,12.5973,0.720495
