# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:22:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpb1zv3q3r\gqjg1d7z.json
# init = 2 (Default)
# random
#   seed = 90307
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202214_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.895194
# Diagonal elements of inverse mass matrix:
# 0.272217
-10.5878,1,0.895194,2,3,0,12.3972,0.634009
-10.5888,0.998528,0.895194,2,7,0,10.5985,0.614403
-11.3663,0.809062,0.895194,1,3,0,11.8718,0.764878
-11.6136,0.987616,0.895194,2,3,0,11.6815,0.783016
-11.3933,0.959903,0.895194,2,3,0,12.3754,0.767022
-11.2241,1,0.895194,2,3,0,11.4321,0.752731
-10.9528,1,0.895194,1,1,0,11.1905,0.723882
-10.681,0.998796,0.895194,2,7,0,10.9162,0.57114
-10.6869,0.962094,0.895194,1,3,0,10.9953,0.678418
-11.9212,0.809279,0.895194,1,3,0,12.1907,0.801879
-10.6453,1,0.895194,2,3,0,11.822,0.666328
-10.7076,0.961735,0.895194,1,3,0,10.9538,0.564019
-10.5902,0.990538,0.895194,1,3,0,10.7758,0.637248
-10.5856,0.993189,0.895194,2,3,0,10.6413,0.629111
-10.6571,0.946458,0.895194,2,3,0,10.9737,0.670092
-10.6571,0.679003,0.895194,1,3,0,12.8688,0.670092
-10.8276,0.928444,0.895194,2,3,0,11.3298,0.538806
-10.5851,0.994258,0.895194,1,3,0,10.8688,0.623634
-11.2245,0.867142,0.895194,1,3,0,11.4628,0.484229
-10.6702,0.925037,0.895194,1,3,0,11.8054,0.67394
-10.6537,1,0.895194,2,3,0,10.6762,0.669044
-10.7478,0.982204,0.895194,1,1,0,10.7481,0.69204
-10.8024,0.943087,0.895194,1,3,0,11.3595,0.543481
-10.6425,0.944963,0.895194,2,3,0,11.3061,0.665372
-10.5901,0.987623,0.895194,2,3,0,10.7534,0.612714
-10.8342,0.970471,0.895194,2,3,0,10.8371,0.707232
-10.5853,1,0.895194,2,3,0,10.7949,0.622354
-10.8305,0.940944,0.895194,1,3,0,10.9594,0.706651
-10.8158,1,0.895194,1,1,0,10.8672,0.704278
-10.6333,0.999584,0.895194,2,7,0,10.7854,0.586922
-10.6207,0.982219,0.895194,2,7,0,10.7556,0.656916
-10.6233,0.999479,0.895194,1,1,0,10.6297,0.658065
-10.6382,0.997093,0.895194,1,1,0,10.6422,0.663859
-10.9453,0.968346,0.895194,2,7,0,10.9464,0.519678
-10.6329,1,0.895194,2,7,0,10.8825,0.661903
-11.093,0.940886,0.895194,2,3,0,11.205,0.739947
-10.9753,1,0.895194,2,3,0,11.1133,0.726675
-11.2059,0.841295,0.895194,2,7,0,12.6383,0.486314
-11.6279,0.912422,0.895194,1,1,0,11.6783,0.445143
-10.6737,1,0.895194,2,3,0,11.4391,0.674926
-10.5856,0.995784,0.895194,1,3,0,10.7074,0.620709
-10.6414,0.88623,0.895194,2,3,0,11.4852,0.583826
-15.4453,0.562698,0.895194,2,3,0,16.1534,0.254546
-12.9388,1,0.895194,1,1,0,15.0307,0.357594
-11.4808,1,0.895194,1,1,0,12.6346,0.458277
-11.4808,0.747675,0.895194,1,1,0,12.5671,0.458277
-10.5871,0.98465,0.895194,1,3,0,11.5812,0.617199
-10.8117,0.97254,0.895194,2,3,0,10.817,0.703602
-11.4555,0.790506,0.895194,1,3,0,12.6952,0.460646
-10.7904,1,0.895194,2,7,0,11.3464,0.69996
-10.7806,1,0.895194,1,1,0,10.823,0.698229
-10.846,0.996052,0.895194,2,3,0,10.8666,0.709065
-10.7078,0.939475,0.895194,2,7,0,11.3444,0.563976
-10.915,0.956249,0.895194,1,1,0,10.9156,0.524254
-10.7737,1,0.895194,1,1,0,10.8975,0.549125
-10.7986,0.994622,0.895194,1,1,0,10.8322,0.544194
-10.7399,1,0.895194,1,1,0,10.8053,0.556343
-11.344,0.774642,0.895194,2,7,0,12.4745,0.763071
-10.7033,0.998599,0.895194,2,7,0,11.231,0.565116
-10.6888,1,0.895194,1,1,0,10.7183,0.568951
-10.6728,1,0.895194,2,3,0,10.6998,0.573509
-10.7969,0.991236,0.895194,2,3,0,10.7981,0.544519
-10.9226,0.973106,0.895194,1,1,0,10.9418,0.523095
-10.7213,0.927577,0.895194,2,7,0,11.5031,0.686506
-10.5891,0.997408,0.895194,1,3,0,10.7269,0.635902
-10.6555,0.98093,0.895194,1,3,0,10.7133,0.578932
-10.5867,0.926396,0.895194,2,3,0,11.2236,0.632095
-10.806,0.974906,0.895194,2,3,0,10.8175,0.542783
-11.1583,0.926248,0.895194,1,1,0,11.1601,0.491776
-10.8892,1,0.895194,1,1,0,11.1167,0.528324
-10.6462,0.986751,0.895194,2,3,0,11.0106,0.582092
-10.6462,0.838829,0.895194,1,3,0,11.6971,0.582092
-10.5958,0.977555,0.895194,2,3,0,10.8313,0.642692
-10.5958,0.962636,0.895194,1,3,0,10.8014,0.642692
-10.5882,0.998475,0.895194,1,3,0,10.6113,0.615304
-10.8305,0.968081,0.895194,2,3,0,10.875,0.538285
-10.7687,1,0.895194,1,1,0,10.8417,0.55015
-10.5902,0.987881,0.895194,1,3,0,10.8563,0.637228
-10.6519,0.981497,0.895194,1,3,0,10.7119,0.580121
