# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:12:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpp7trp2ge\onqul9oq.json
# init = 2 (Default)
# random
#   seed = 28880
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308201246_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.12548
# Diagonal elements of inverse mass matrix:
# 0.255885
-10.5942,0.946587,1.12548,2,3,0,10.9237,0.641297
-10.696,0.976643,1.12548,1,3,0,10.6976,0.680689
-11.8603,0.710532,1.12548,1,3,0,12.3079,0.42628
-11.8911,0.990279,1.12548,1,1,0,12.2951,0.423924
-13.8522,0.551733,1.12548,1,1,0,14.0212,0.313685
-11.4969,1,1.12548,2,3,0,13.4381,0.774858
-11.5366,0.879605,1.12548,1,3,0,13.0128,0.45317
-11.2689,1,1.12548,1,1,0,11.6287,0.479388
-10.7287,1,1.12548,1,1,0,11.1,0.558904
-10.6313,1,1.12548,1,1,0,10.7023,0.587763
-10.6385,0.999243,1.12548,2,3,0,10.6516,0.584928
-10.9569,0.491859,1.12548,2,3,0,13.8504,0.724396
-10.9602,0.999149,1.12548,1,1,0,11.0619,0.724808
-11.1972,0.9421,1.12548,1,1,0,11.2548,0.750241
-10.8048,1,1.12548,2,3,0,11.084,0.543016
-10.9899,0.57747,1.12548,2,3,0,13.2266,0.728433
-11.9119,0.925898,1.12548,2,3,0,11.9599,0.422355
-11.2295,1,1.12548,2,3,0,11.8115,0.48368
-10.665,0.97404,1.12548,1,3,0,11.3402,0.672469
-11.2227,0.887553,1.12548,1,3,0,11.2286,0.752596
-11.3369,0.991052,1.12548,2,3,0,11.4782,0.762486
-10.6009,1,1.12548,2,3,0,11.2696,0.603273
-10.7791,0.9465,1.12548,1,3,0,10.8602,0.697964
-10.5875,0.994814,1.12548,1,3,0,10.767,0.616384
-13.7599,0.568514,1.12548,2,3,0,14.1827,0.873566
-10.6284,1,1.12548,2,3,0,13.1326,0.588925
-10.7007,0.97744,1.12548,1,1,0,10.706,0.565793
-10.5919,1,1.12548,1,3,0,10.6684,0.610776
-10.5967,0.991468,1.12548,2,3,0,10.6325,0.606405
-10.6074,0.996672,1.12548,1,1,0,10.6095,0.599166
-11.0372,0.877972,1.12548,1,3,0,11.2053,0.733908
-11.9558,0.805369,1.12548,1,1,0,11.963,0.803804
-11.5567,1,1.12548,1,1,0,12.0222,0.779119
-10.6119,1,1.12548,2,3,0,11.4377,0.596683
-10.5868,0.808335,1.12548,2,3,0,11.614,0.632211
-10.7743,0.949686,1.12548,1,3,0,10.8081,0.548998
-12.9336,0.572699,1.12548,1,3,0,12.9457,0.35787
-10.5875,1,1.12548,1,3,0,12.488,0.633564
-10.7372,0.851584,1.12548,2,3,0,11.3759,0.68988
-11.1845,0.887862,1.12548,1,1,0,11.1856,0.749046
-10.7178,0.949051,1.12548,2,3,0,11.6348,0.685745
-10.5852,0.996062,1.12548,2,3,0,10.7373,0.622905
-11.5949,0.691627,1.12548,2,3,0,12.4344,0.447994
-10.6033,0.997857,1.12548,1,3,0,11.4925,0.647916
-10.941,0.907732,1.12548,1,3,0,11.043,0.520307
-10.8195,0.838604,1.12548,2,3,0,11.891,0.704881
-10.6165,0.962425,1.12548,2,3,0,11.0473,0.594321
-10.5862,0.964307,1.12548,2,3,0,10.7913,0.630868
-10.7774,0.826951,1.12548,2,3,0,11.5101,0.697647
-11.2098,0.864223,1.12548,2,3,0,11.9086,0.751414
-13.1634,0.549591,1.12548,1,3,0,14.767,0.345881
-10.7481,0.992132,1.12548,1,3,0,13.2485,0.692096
-10.6448,1,1.12548,1,1,0,10.7235,0.666156
-10.6143,0.901178,1.12548,2,3,0,11.2257,0.65398
-10.6121,1,1.12548,2,3,0,10.6213,0.65288
-10.6121,0.554138,1.12548,1,3,0,12.5126,0.65288
-10.6121,0.8925,1.12548,1,3,0,11.0214,0.65288
-10.6022,1,1.12548,1,1,0,10.6127,0.647227
-10.9336,0.909509,1.12548,1,3,0,11.032,0.521423
-11.1362,0.93647,1.12548,1,1,0,11.2181,0.494397
-11.1131,1,1.12548,1,1,0,11.2942,0.497185
-10.6746,1,1.12548,2,3,0,10.9735,0.572988
-10.8946,0.974281,1.12548,2,3,0,10.9019,0.527466
-10.749,1,1.12548,1,1,0,10.8801,0.554322
-11.6723,0.58864,1.12548,2,3,0,13.353,0.786886
-14.0547,0.861226,1.12548,2,3,0,14.1429,0.305117
-11.284,1,1.12548,1,1,0,13.2048,0.477784
-10.5852,1,1.12548,1,3,0,11.1322,0.622437
-10.9685,0.902422,1.12548,1,3,0,11.0046,0.516282
-10.9685,0.471896,1.12548,1,1,0,12.5714,0.516282
-12.5979,0.780396,1.12548,2,3,0,12.6328,0.834336
-10.6638,1,1.12548,1,3,0,12.2721,0.672115
-10.7857,0.688447,1.12548,2,3,0,12.6642,0.699139
-10.7053,0.956955,1.12548,2,3,0,11.1561,0.68291
-10.7499,0.987667,1.12548,1,1,0,10.7761,0.692447
-10.6561,1,1.12548,1,1,0,10.7311,0.669803
-11.233,0.908486,1.12548,2,3,0,11.3829,0.48329
