# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:18:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmp7rv_lj8s\57k430iw.json
# init = 2 (Default)
# random
#   seed = 9346
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308201842_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.15422
# Diagonal elements of inverse mass matrix:
# 0.224506
-15.0083,0.676286,1.15422,2,3,0,15.0096,0.269075
-15.0083,0.255302,1.15422,1,1,0,20.7675,0.269075
-12.6843,1,1.15422,1,1,0,14.6362,0.371748
-11.8341,1,1.15422,2,3,0,12.6687,0.428306
-11.8341,0.943206,1.15422,1,1,0,12.3072,0.428306
-11.3378,1,1.15422,1,1,0,11.8308,0.472197
-11.0241,1,1.15422,1,1,0,11.3249,0.508582
-11.1577,0.986941,1.15422,2,3,0,11.2636,0.491849
-10.8232,1,1.15422,1,1,0,11.0849,0.539603
-10.9739,0.752902,1.15422,2,3,0,12.2698,0.726498
-10.9066,1,1.15422,1,1,0,11.0243,0.717812
-14.6497,0.432675,1.15422,1,3,0,15.186,0.895383
-16.2655,0.851311,1.15422,1,1,0,16.4848,0.92419
-14.8854,1,1.15422,1,1,0,16.4215,0.900333
-14.9944,0.988482,1.15422,1,1,0,15.6778,0.902522
-13.4657,1,1.15422,1,1,0,14.9499,0.865017
-11.9572,1,1.15422,1,1,0,13.2368,0.803878
-10.6636,0.934322,1.15422,1,3,0,12.2906,0.576322
-10.6415,0.919283,1.15422,2,3,0,11.1249,0.665034
-10.7107,0.981963,1.15422,1,1,0,10.7156,0.68414
