# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:19:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpg8oqxifs\up16af2z.json
# init = 2 (Default)
# random
#   seed = 90733
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308201919_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.821246
# Diagonal elements of inverse mass matrix:
# 0.352479
-10.6258,0.983144,0.821246,1,3,0,10.7844,0.659107
-10.6059,0.990418,0.821246,2,7,0,10.6953,0.600047
-10.6108,0.991579,0.821246,1,3,0,10.6725,0.652177
-10.6828,0.992183,0.821246,2,7,0,10.684,0.570625
-10.8645,0.912343,0.821246,1,3,0,11.2996,0.711849
-10.6231,0.973985,0.821246,1,3,0,11.0898,0.591244
-11.2785,0.878552,0.821246,1,3,0,11.3442,0.47837
-11.1228,1,0.821246,1,1,0,11.3327,0.49601
-11.2059,0.801674,0.821246,1,3,0,12.8363,0.751052
-10.7864,0.979223,0.821246,2,3,0,11.4644,0.699267
-10.8559,0.96795,0.821246,2,3,0,11.1577,0.710559
-11.1839,0.849707,0.821246,1,3,0,12.1675,0.48881
-10.8556,0.877016,0.821246,1,3,0,12.1353,0.710516
-10.7029,0.958774,0.821246,1,3,0,11.2756,0.565226
-10.5887,0.999045,0.821246,1,3,0,10.6942,0.61457
-10.7788,0.960312,0.821246,1,3,0,10.8129,0.548083
-10.6836,1,0.821246,1,1,0,10.7631,0.570397
-10.5993,0.995105,0.821246,2,3,0,10.7234,0.604375
-11.171,0.88683,0.821246,1,3,0,11.2606,0.490297
-10.596,0.995756,0.821246,1,3,0,11.1381,0.606955
-10.596,0.70006,0.821246,1,3,0,12.1759,0.606955
-10.5967,0.722935,0.821246,2,3,0,12.8615,0.606371
-10.5875,0.99931,0.821246,2,3,0,10.6026,0.616432
-10.5875,0.808638,0.821246,1,3,0,11.5426,0.616432
-10.5875,0.729699,0.821246,1,3,0,12.0473,0.616432
-10.6279,0.995176,0.821246,2,3,0,10.6286,0.659962
-10.7684,0.972817,0.821246,2,3,0,10.8718,0.695989
-10.878,0.97849,0.821246,1,1,0,10.8926,0.713817
-11.0876,0.872781,0.821246,1,3,0,12.0474,0.500346
-11.0822,1,0.821246,2,7,0,11.0858,0.738807
-10.6728,0.995654,0.821246,1,3,0,11.0175,0.674678
-10.7861,0.976987,0.821246,1,1,0,10.7876,0.699212
-12.487,0.873688,0.821246,2,3,0,12.5026,0.383461
-12.9423,0.96797,0.821246,2,3,0,13.274,0.357406
-10.7326,0.885073,0.821246,1,3,0,14.0726,0.688926
-10.5854,1,0.821246,2,3,0,10.7208,0.628434
-10.7255,0.980507,0.821246,2,3,0,10.7454,0.687418
-10.7785,0.956635,0.821246,1,3,0,11.2019,0.548155
-10.9687,0.956003,0.821246,1,1,0,10.9817,0.516254
-10.5959,0.980104,0.821246,1,3,0,11.0976,0.642709
-10.8751,0.788447,0.821246,2,3,0,12.1518,0.713396
-10.8576,0.935178,0.821246,1,3,0,11.6239,0.533557
-10.667,1,0.821246,1,1,0,10.813,0.575273
-10.6296,0.977288,0.821246,2,3,0,10.8659,0.660648
-11.4836,0.889902,0.821246,2,3,0,11.6541,0.773885
-11.0775,1,0.821246,2,3,0,11.4288,0.738316
-12.1192,0.905081,0.821246,2,7,0,12.1597,0.407389
-10.6719,1,0.821246,2,3,0,11.8563,0.67441
-10.7094,0.992239,0.821246,1,1,0,10.7193,0.68386
-10.5864,0.995016,0.821246,1,3,0,10.7465,0.618569
-10.6066,0.977273,0.821246,2,3,0,10.7374,0.649932
-10.7139,0.980369,0.821246,2,3,0,10.7768,0.684867
-10.7807,0.974356,0.821246,2,3,0,10.9896,0.69824
-11.0602,0.765939,0.821246,2,3,0,13.255,0.503834
-10.708,0.92829,0.821246,1,3,0,11.5787,0.68353
-10.7599,0.989477,0.821246,1,1,0,10.7738,0.694386
-11.6471,0.93746,0.821246,2,3,0,11.6472,0.443496
-10.6423,0.999618,0.821246,1,3,0,11.5121,0.583496
-10.8619,0.912747,0.821246,1,3,0,11.2,0.711464
-10.5897,1,0.821246,2,3,0,10.8524,0.636712
-10.6185,0.932322,0.821246,2,3,0,11.0594,0.655962
-10.6359,0.998766,0.821246,2,3,0,10.6394,0.663021
-10.6837,0.956607,0.821246,2,3,0,11.0104,0.570371
-10.7058,0.994859,0.821246,1,1,0,10.7232,0.564486
-10.6435,0.973608,0.821246,1,3,0,10.9042,0.66572
-10.7327,0.860498,0.821246,2,3,0,11.8402,0.557975
-10.8251,0.91691,0.821246,1,3,0,11.3269,0.705788
-10.8626,0.938267,0.821246,1,3,0,11.5423,0.532711
-10.8702,0.998193,0.821246,1,1,0,10.9331,0.531432
-10.9418,0.994393,0.821246,2,3,0,10.9918,0.52019
-10.6315,0.962362,0.821246,1,3,0,11.199,0.661375
-11.1171,0.865177,0.821246,1,3,0,11.5217,0.496706
-10.6065,0.997816,0.821246,1,3,0,11.0623,0.599711
-10.5896,0.962255,0.821246,2,3,0,10.8718,0.636519
-10.5959,0.996593,0.821246,1,3,0,10.6135,0.606995
-10.5999,0.995135,0.821246,1,3,0,10.6334,0.645741
-10.5999,0.556478,0.821246,1,3,0,13.3489,0.645741
-10.914,0.915827,0.821246,1,3,0,11.1178,0.524417
-10.7689,1,0.821246,1,1,0,10.896,0.550097
-10.6974,1,0.821246,1,1,0,10.7641,0.566642
-10.64,1,0.821246,1,1,0,10.6872,0.584366
-10.6059,1,0.821246,2,3,0,10.6325,0.600074
-10.781,0.941312,0.821246,1,3,0,10.9629,0.698302
-10.8394,0.914941,0.821246,2,7,0,11.4175,0.536699
-11.1355,0.93218,0.821246,1,1,0,11.1486,0.49448
-12.3269,0.75531,0.821246,1,1,0,12.3288,0.393508
-10.8223,0.851072,0.821246,1,3,0,13.6167,0.705337
-10.8324,0.999341,0.821246,2,3,0,10.8785,0.706941
-11.2588,0.957033,0.821246,2,7,0,11.2856,0.480476
-10.6,0.969948,0.821246,1,3,0,11.4596,0.645823
-11.5803,0.801215,0.821246,1,3,0,11.8731,0.780751
-11.5803,0.863623,0.821246,1,1,0,12.408,0.780751
-10.6125,0.983067,0.821246,1,3,0,11.6165,0.653046
-10.6125,0.79735,0.821246,1,3,0,11.7086,0.653046
-10.6125,0.81745,0.821246,1,3,0,11.5888,0.653046
-10.6452,0.885346,0.821246,2,3,0,11.4635,0.666306
-10.7011,0.982924,0.821246,2,3,0,10.8124,0.681911
-10.758,0.976985,0.821246,2,3,0,10.9476,0.694022
-10.7519,1,0.821246,1,1,0,10.79,0.692835
-10.8414,0.982272,0.821246,1,1,0,10.8564,0.708348
-11.7325,0.739391,0.821246,1,3,0,13.0269,0.436393
-11.534,1,0.821246,2,3,0,11.8625,0.453404
-11.5299,1,0.821246,1,1,0,11.755,0.453774
-11.2152,0.823094,0.821246,1,3,0,13.5468,0.75191
-10.8013,0.978124,0.821246,2,3,0,11.4915,0.701844
-10.7588,1,0.821246,1,1,0,10.8181,0.694182
-10.587,1,0.821246,2,3,0,10.73,0.61744
-10.8608,0.959658,0.821246,2,3,0,10.9276,0.53301
