# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpbbcmznqt\77foye_l.json
# init = 2 (Default)
# random
#   seed = 10021
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202340_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.885662
# Diagonal elements of inverse mass matrix:
# 0.30631
-10.628,0.999823,0.885662,1,3,0,11.1182,0.589095
-10.5864,0.73926,0.885662,2,3,0,12.6752,0.631435
-11.181,0.919905,0.885662,2,3,0,11.2457,0.748716
-10.5942,1,0.885662,2,3,0,11.0719,0.608472
-11.1204,0.750131,0.885662,2,3,0,12.3402,0.742772
-10.6155,0.909241,0.885662,2,3,0,11.9997,0.594819
-10.6497,0.978958,0.885662,1,3,0,10.7616,0.66776
-10.7523,0.978664,0.885662,1,1,0,10.7527,0.692915
-10.6154,0.999823,0.885662,2,7,0,10.7221,0.594878
-11.0406,0.946926,0.885662,2,3,0,11.0434,0.734293
-10.8149,1,0.885662,1,1,0,11.0042,0.704127
-10.7712,1,0.885662,1,1,0,10.834,0.696511
-10.6127,0.999887,0.885662,2,7,0,10.7358,0.596246
-13.4874,0.639269,0.885662,2,3,0,13.506,0.865673
-14.2673,0.885367,0.885662,2,3,0,16.292,0.886664
-10.6173,1,0.885662,2,3,0,13.5281,0.593958
-10.846,0.953376,0.885662,2,3,0,11.0019,0.535554
-10.7128,1,0.885662,1,1,0,10.8224,0.562721
-10.7128,0.992648,0.885662,1,1,0,10.7592,0.562721
-10.6696,0.973607,0.885662,1,3,0,10.9691,0.673784
