# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:15:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpvsgfr1xl\9_7y3i9z.json
# init = 2 (Default)
# random
#   seed = 15922
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308201501_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.836895
# Diagonal elements of inverse mass matrix:
# 0.344727
-13.9477,0.96194,0.836895,2,3,0,14.0441,0.878639
-13.1363,1,0.836895,2,3,0,14.019,0.854446
-10.9626,0.990887,0.836895,2,7,0,12.7066,0.517135
-12.002,0.761433,0.836895,2,3,0,13.2228,0.415694
-10.6926,1,0.836895,1,3,0,11.7784,0.567913
-10.7853,0.978183,0.836895,1,1,0,10.7942,0.546789
-10.8953,0.891936,0.836895,1,3,0,11.5494,0.716263
-10.7034,1,0.836895,1,1,0,10.8565,0.682446
-10.6502,0.978079,0.836895,1,3,0,10.9095,0.580698
-10.613,1,0.836895,2,3,0,10.6425,0.5961
-10.6893,0.991432,0.836895,2,7,0,10.691,0.67903
-10.6773,1,0.836895,1,1,0,10.7036,0.675898
-12.5025,0.688394,0.836895,1,3,0,12.9337,0.830319
-12.3077,1,0.836895,1,1,0,12.7092,0.821614
-13.3361,0.957971,0.836895,2,3,0,13.3888,0.860994
-12.2857,1,0.836895,1,1,0,13.2462,0.820584
-11.6733,1,0.836895,2,3,0,12.2473,0.78695
-10.7502,0.928282,0.836895,1,3,0,12.6289,0.554078
-11.05,0.976856,0.836895,2,3,0,11.0525,0.505154
-11.05,0.852915,0.836895,1,1,0,11.5692,0.505154
-10.6238,1,0.836895,1,3,0,10.977,0.590916
-11.3397,0.717443,0.836895,2,3,0,12.5955,0.762721
-10.9997,1,0.836895,1,1,0,11.2942,0.729594
-10.715,0.94948,0.836895,1,3,0,11.5141,0.56219
-10.6899,0.977287,0.836895,2,3,0,10.9337,0.568648
-11.9387,0.784437,0.836895,2,3,0,12.623,0.420348
-10.8464,0.922231,0.836895,2,3,0,12.6653,0.535481
-10.6287,1,0.836895,2,3,0,10.7976,0.660256
-10.706,0.994529,0.836895,2,3,0,10.7061,0.683055
-10.6382,1,0.836895,1,1,0,10.6928,0.663858
-10.5856,1,0.836895,2,3,0,10.6376,0.629181
-10.585,0.997415,0.836895,2,3,0,10.6029,0.625687
-10.6822,0.986485,0.836895,2,3,0,10.6977,0.570782
-10.7755,0.978075,0.836895,1,1,0,10.7824,0.54876
-10.6401,1,0.836895,1,1,0,10.7435,0.584336
-10.8534,0.916031,0.836895,1,3,0,11.1703,0.71019
-10.8337,1,0.836895,1,1,0,10.896,0.707152
-10.7125,0.959125,0.836895,1,3,0,11.2489,0.562794
-10.6585,0.928633,0.836895,2,3,0,11.2762,0.670528
-10.6098,1,0.836895,1,1,0,10.6479,0.651645
-11.7332,0.745788,0.836895,1,3,0,12.2887,0.436334
-11.3479,1,0.836895,1,1,0,11.7447,0.471167
-12.5504,0.752041,0.836895,1,1,0,12.5704,0.379616
-13.3924,0.943144,0.836895,2,3,0,13.6678,0.334599
-13.5068,1,0.836895,2,7,0,13.5154,0.866258
-14.3162,0.97287,0.836895,2,3,0,14.5116,0.887831
-12.8257,1,0.836895,2,3,0,14.1752,0.843331
-13.6671,0.968152,0.836895,2,3,0,13.7954,0.870951
-13.1781,1,0.836895,1,1,0,13.8605,0.855854
-13.2764,0.989498,0.836895,2,7,0,13.3132,0.340237
-13.968,0.863676,0.836895,1,1,0,14.4198,0.308741
-11.6301,1,0.836895,1,1,0,13.4316,0.444947
-11.9595,0.924904,0.836895,1,1,0,12.1357,0.418806
-11.7059,1,0.836895,1,1,0,12.1083,0.438578
-11.1598,1,0.836895,1,1,0,11.6192,0.491599
-10.7504,0.950388,0.836895,2,3,0,11.6036,0.55402
-10.7013,1,0.836895,1,1,0,10.7555,0.56564
-10.5947,0.990425,0.836895,1,3,0,10.7648,0.641768
-10.5926,1,0.836895,2,3,0,10.5954,0.639785
-10.8452,0.962972,0.836895,2,3,0,10.9045,0.708941
-10.9567,0.978334,0.836895,1,1,0,10.9845,0.72437
-11.555,0.895741,0.836895,1,1,0,11.555,0.778998
-10.5885,0.96715,0.836895,1,3,0,11.8247,0.614789
-10.6524,0.937496,0.836895,2,3,0,10.9997,0.668653
-10.6524,0.887579,0.836895,1,3,0,11.2531,0.668653
-12.4125,0.829204,0.836895,2,3,0,12.5218,0.38807
-12.4125,0.816429,0.836895,1,1,0,13.3524,0.38807
-12.4125,0.703309,0.836895,1,1,0,13.7931,0.38807
-11.1141,1,0.836895,1,1,0,12.1023,0.497072
-10.9286,0.890314,0.836895,2,3,0,12.2726,0.720764
-10.7324,1,0.836895,1,1,0,10.891,0.688898
-10.5917,0.991319,0.836895,1,3,0,10.7991,0.610969
-12.0145,0.814495,0.836895,2,3,0,12.0603,0.806991
-10.6032,0.974669,0.836895,1,3,0,12.1528,0.64788
-10.613,0.99153,0.836895,1,3,0,10.6691,0.596116
-10.6201,0.988623,0.836895,1,3,0,10.7012,0.656642
-11.2165,0.889078,0.836895,1,3,0,11.3128,0.752029
-10.6049,0.967555,0.836895,1,3,0,11.4914,0.600641
-11.1754,0.888022,0.836895,1,3,0,11.2485,0.489786
-11.7435,0.87245,0.836895,1,1,0,11.7885,0.435501
-11.2424,1,0.836895,2,3,0,11.6886,0.482261
-10.6472,1,0.836895,2,3,0,11.1197,0.666958
-10.6472,0.703886,0.836895,1,3,0,12.3619,0.666958
-11.1763,0.952201,0.836895,2,3,0,11.1827,0.489687
-11.1763,0.785498,0.836895,1,1,0,11.9564,0.489687
