# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpexfyb3s3\9b0tj7c_.json
# init = 2 (Default)
# random
#   seed = 74787
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202352_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.24364
# Diagonal elements of inverse mass matrix:
# 0.237442
-10.9879,0.795695,1.24364,2,3,0,11.7026,0.513543
-11.5057,0.827073,1.24364,1,1,0,11.6019,0.455979
-12.0085,0.833928,1.24364,1,1,0,12.2848,0.415225
-11.7585,1,1.24364,1,1,0,12.3132,0.434289
-10.6759,1,1.24364,1,1,0,11.3637,0.572604
-10.6113,1,1.24364,1,1,0,10.6568,0.596994
-10.5873,1,1.24364,1,3,0,10.6029,0.616713
-11.0163,0.71394,1.24364,2,3,0,11.84,0.509628
-11.7816,0.755863,1.24364,1,1,0,11.8703,0.432441
-11.4843,1,1.24364,1,1,0,11.9648,0.457957
-10.5861,0.748524,1.24364,2,3,0,12.5783,0.619389
-10.8341,0.895629,1.24364,2,3,0,11.0558,0.707218
-10.6492,1,1.24364,1,1,0,10.7798,0.667608
-10.6105,1,1.24364,2,3,0,10.639,0.597419
-11.1847,0.864368,1.24364,2,3,0,11.4001,0.749068
-11.5708,0.96754,1.24364,2,3,0,11.6799,0.780099
-12.7965,0.906528,1.24364,2,3,0,12.8808,0.365383
-12.5135,1,1.24364,1,1,0,13.3519,0.381848
-10.6086,0.802778,1.24364,2,3,0,13.6194,0.65104
-11.1628,0.70279,1.24364,2,3,0,12.1208,0.746971
-10.9251,1,1.24364,2,3,0,11.0891,0.522699
-13.3381,0.418533,1.24364,1,1,0,13.3466,0.33722
-11.6103,1,1.24364,2,3,0,13.1306,0.782791
-12.0973,0.890387,1.24364,1,1,0,12.2844,0.811326
-11.9957,1,1.24364,1,1,0,12.4323,0.80598
-12.081,0.980765,1.24364,1,1,0,12.4433,0.810489
-10.8207,1,1.24364,1,3,0,11.7292,0.705071
-10.6232,1,1.24364,1,1,0,10.7575,0.657993
-10.6013,1,1.24364,1,1,0,10.6189,0.646663
-11.5834,0.773177,1.24364,1,3,0,11.6427,0.780968
-10.6217,0.943679,1.24364,2,3,0,11.96,0.657379
-10.9782,0.889757,1.24364,2,3,0,11.2262,0.514904
-10.5884,0.832993,1.24364,2,3,0,11.629,0.615027
-11.538,0.63455,1.24364,2,3,0,12.5054,0.777805
-13.8137,0.868584,1.24364,2,3,0,13.816,0.875047
-10.9522,1,1.24364,2,3,0,13.0606,0.518651
-10.5941,1,1.24364,1,3,0,10.8286,0.608628
-10.5941,0.610424,1.24364,1,3,0,11.7256,0.608628
-10.7239,0.954828,1.24364,2,3,0,10.7956,0.68709
-11.2661,0.929344,1.24364,2,3,0,11.2682,0.756477
-10.766,0.77113,1.24364,2,3,0,13.0209,0.695555
-11.0403,0.920745,1.24364,1,1,0,11.0636,0.734253
-10.6218,0.975259,1.24364,1,3,0,11.0296,0.591836
-11.0803,0.87039,1.24364,1,3,0,11.2317,0.738613
-10.6626,1,1.24364,1,1,0,10.9507,0.671756
-11.8391,0.717745,1.24364,2,3,0,12.7576,0.797162
-11.2723,1,1.24364,1,1,0,11.7958,0.757015
-10.6423,0.951437,1.24364,2,3,0,11.3558,0.583518
-10.6686,0.847393,1.24364,2,3,0,11.2059,0.574767
-10.5869,0.945112,1.24364,2,3,0,10.8942,0.617533
-11.1233,0.849143,1.24364,2,3,0,11.4221,0.743066
-10.7908,1,1.24364,1,1,0,11.0484,0.700036
-10.585,0.981875,1.24364,2,3,0,10.8826,0.625114
-10.5892,0.998859,1.24364,1,3,0,10.5895,0.636022
-10.7081,0.930459,1.24364,2,3,0,10.9025,0.683554
-10.6103,1,1.24364,1,1,0,10.6772,0.651927
-10.8459,0.896966,1.24364,2,3,0,11.1096,0.535578
-11.3697,0.825264,1.24364,1,1,0,11.4196,0.468983
-12.4032,0.689334,1.24364,1,1,0,12.5852,0.388657
-11.3784,0.889778,1.24364,1,3,0,13.4188,0.765848
-11.8211,0.765278,1.24364,2,3,0,13.657,0.42932
-11.8211,0.490601,1.24364,1,1,0,13.4129,0.42932
-10.7738,1,1.24364,1,1,0,11.4498,0.549108
-10.6146,0.834423,1.24364,2,3,0,11.3879,0.595268
-10.8489,0.919383,1.24364,1,1,0,10.8494,0.535055
-10.6274,0.987015,1.24364,1,3,0,10.8672,0.659758
-10.9383,0.861072,1.24364,2,3,0,11.3312,0.520718
-11.213,0.904081,1.24364,1,1,0,11.3114,0.485516
-10.8,1,1.24364,1,1,0,11.1037,0.543932
-10.7778,1,1.24364,2,3,0,10.8582,0.548282
-10.7778,0.497794,1.24364,1,1,0,11.9963,0.548282
-12.2906,0.765185,1.24364,2,3,0,12.2949,0.395865
-11.0507,1,1.24364,2,3,0,11.9119,0.505063
-10.5908,1,1.24364,1,3,0,10.8961,0.611868
-10.722,0.965075,1.24364,1,3,0,10.7227,0.560493
-10.7399,0.727149,1.24364,2,3,0,11.8497,0.556352
-10.5941,1,1.24364,1,3,0,10.6884,0.6086
-10.7137,0.875769,1.24364,2,3,0,11.0724,0.562513
-11.6713,0.740423,1.24364,2,3,0,12.1512,0.786825
-11.6713,0.489112,1.24364,1,3,0,15.5093,0.786825
-11.6713,0.922481,1.24364,1,1,0,12.1591,0.786825
-10.8491,1,1.24364,1,1,0,11.4442,0.709532
-11.7978,0.765901,1.24364,1,1,0,11.7998,0.794714
-11.9299,0.969264,1.24364,1,1,0,12.2352,0.802364
-10.6507,0.937303,1.24364,1,3,0,11.8679,0.580541
-12.2409,0.50248,1.24364,2,3,0,13.6724,0.818455
-11.3967,1,1.24364,1,1,0,12.124,0.767295
-11.1294,1,1.24364,1,1,0,11.4387,0.743683
-10.6323,0.969605,1.24364,1,3,0,11.125,0.587336
-10.6174,1,1.24364,1,1,0,10.6366,0.593866
-10.5851,0.989702,1.24364,2,3,0,10.6585,0.623383
-10.7976,0.862872,1.24364,2,3,0,11.1566,0.54439
-10.6659,1,1.24364,2,3,0,10.7709,0.67272
-10.5904,0.992852,1.24364,2,3,0,10.6808,0.612382
-11.2039,0.841004,1.24364,1,3,0,11.2187,0.486535
-11.7193,0.828482,1.24364,1,1,0,11.8894,0.43747
-10.667,1,1.24364,1,3,0,11.3359,0.575245
-10.6622,0.833083,1.24364,2,3,0,11.2877,0.57675
-10.729,0.992616,1.24364,2,3,0,10.73,0.688165
-11.9242,0.759065,1.24364,1,3,0,11.9346,0.802042
-10.9767,1,1.24364,2,3,0,11.6665,0.515118
-11.2753,0.970502,1.24364,2,3,0,11.2761,0.757281
-12.2313,0.920436,1.24364,2,3,0,12.324,0.399773
-11.5577,1,1.24364,2,3,0,12.0227,0.779187
-10.6295,0.92446,1.24364,2,3,0,11.802,0.588468
-10.6295,0.317351,1.24364,1,3,0,13.1716,0.588468
-10.7075,0.972453,1.24364,1,1,0,10.716,0.564043
