# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:12:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpp7trp2ge\onqul9oq.json
# init = 2 (Default)
# random
#   seed = 28880
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308201246_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.927542
# Diagonal elements of inverse mass matrix:
# 0.3129
-11.585,1,0.927542,1,1,0,11.8558,0.781075
-11.3834,1,0.927542,1,1,0,11.6643,0.766243
-10.5975,0.997893,0.927542,1,3,0,11.3474,0.643984
-13.2527,0.47767,0.927542,1,3,0,14.179,0.858314
-10.6207,1,0.927542,2,3,0,12.7048,0.592325
-10.592,0.996173,0.927542,2,3,0,10.6488,0.610604
-11.9162,0.76729,0.927542,2,3,0,12.4814,0.422029
-12.8522,0.786085,0.927542,1,1,0,13.0362,0.362299
-11.1017,1,0.927542,2,3,0,12.4713,0.740856
-10.9006,0.926361,0.927542,1,3,0,11.8964,0.526505
-10.611,1,0.927542,1,3,0,10.8353,0.597178
-11.3798,0.892339,0.927542,2,3,0,11.4211,0.765954
-10.6508,0.954916,0.927542,1,3,0,11.7377,0.580495
-10.6071,1,0.927542,1,1,0,10.6401,0.599322
-11.0654,0.866623,0.927542,1,3,0,11.343,0.737011
-10.9983,1,0.927542,2,3,0,11.1274,0.72944
-10.6754,0.997462,0.927542,1,3,0,10.9265,0.675389
-10.8155,0.968056,0.927542,1,1,0,10.8179,0.704227
-10.7539,1,0.927542,1,1,0,10.8276,0.693228
-10.6731,0.864002,0.927542,2,3,0,11.8621,0.573427
