# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:20:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpzkd5glb9\cvoez78r.json
# init = 2 (Default)
# random
#   seed = 69556
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202055_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.944702
# Diagonal elements of inverse mass matrix:
# 0.277209
-11.2994,0.858792,0.944702,1,3,0,11.3981,0.476158
-10.7809,0.89802,0.944702,1,3,0,12.0406,0.698276
-10.6983,0.983052,0.944702,2,3,0,10.9703,0.681233
-10.6983,0.899301,0.944702,1,3,0,11.3765,0.681233
-10.5876,0.995221,0.944702,1,3,0,10.7335,0.616182
-10.8333,0.966777,0.944702,2,3,0,10.8502,0.70709
-10.8344,0.999438,0.944702,2,7,0,10.8363,0.537596
-11.6129,0.908491,0.944702,2,7,0,11.6302,0.782967
-12.1806,0.913118,0.944702,1,1,0,12.2417,0.815522
-12.0771,1,0.944702,2,3,0,12.4023,0.810286
-10.8249,0.983574,0.944702,2,3,0,12.2768,0.705743
-10.7762,1,0.944702,1,1,0,10.844,0.697441
-10.8733,0.980197,0.944702,1,1,0,10.8931,0.713137
-10.7201,1,0.944702,1,1,0,10.8456,0.686242
-10.5874,0.994832,0.944702,1,3,0,10.7582,0.616653
-10.7101,0.966268,0.944702,1,3,0,10.7756,0.684001
-10.7146,0.982072,0.944702,2,3,0,10.9169,0.685035
-11.396,0.89806,0.944702,1,3,0,11.4324,0.767238
-11.448,0.806867,0.944702,2,7,0,13.5662,0.461364
-11.4903,0.996554,0.944702,2,3,0,11.6918,0.457401
-11.6081,0.971515,0.944702,1,1,0,11.8023,0.446844
-10.8327,1,0.944702,2,7,0,11.4399,0.706998
-10.657,0.95898,0.944702,2,3,0,11.2294,0.578428
-10.657,0.837932,0.944702,1,3,0,11.3857,0.578428
-10.6696,0.996967,0.944702,1,1,0,10.6838,0.574477
-10.6204,1,0.944702,1,1,0,10.6591,0.592491
-11.1449,0.864406,0.944702,2,3,0,11.5745,0.745219
-10.5914,1,0.944702,2,3,0,11.1138,0.63866
-10.5914,0.768452,0.944702,1,3,0,11.7744,0.63866
-10.5865,0.993341,0.944702,2,3,0,10.6373,0.618381
-11.2791,0.667363,0.944702,2,3,0,12.974,0.757607
-10.6045,0.968546,0.944702,1,3,0,11.5461,0.600943
-10.7331,0.976875,0.944702,1,3,0,10.737,0.557889
-11.1117,0.835685,0.944702,1,3,0,11.8196,0.741882
-11.0258,1,0.944702,2,3,0,11.1633,0.732627
-10.6898,0.998787,0.944702,2,7,0,10.9534,0.568679
-10.6213,1,0.944702,1,1,0,10.6738,0.592066
-11.7534,0.850277,0.944702,2,3,0,11.7727,0.792009
-11.7837,0.995916,0.944702,2,7,0,11.7914,0.432268
-11.109,0.882828,0.944702,2,3,0,13.0512,0.497691
-10.9873,0.912697,0.944702,2,3,0,12.015,0.513623
-10.856,0.771727,0.944702,2,3,0,12.896,0.710577
-12.7464,0.577725,0.944702,1,3,0,14.4939,0.3682
-12.5922,1,0.944702,2,3,0,13.1573,0.377126
-12.4551,1,0.944702,2,3,0,12.9794,0.385422
-11.1038,1,0.944702,1,1,0,12.1244,0.498333
-13.2192,0.619322,0.944702,2,3,0,15.0885,0.343072
-10.5876,0.988086,0.944702,1,3,0,13.2175,0.6163
-10.5956,0.997938,0.944702,2,3,0,10.6043,0.607292
-10.7313,0.973525,0.944702,1,3,0,10.7411,0.558306
-11.8943,0.770941,0.944702,2,3,0,12.7221,0.423678
-10.5883,0.983311,0.944702,2,3,0,12.0187,0.634847
-10.6163,0.917871,0.944702,2,3,0,11.1397,0.65491
-10.6424,0.831519,0.944702,2,3,0,11.934,0.583477
-10.6937,0.98768,0.944702,1,1,0,10.6985,0.567627
-10.6014,1,0.944702,2,3,0,10.6726,0.6467
-10.6212,0.989243,0.944702,1,3,0,10.6775,0.592079
-13.5507,0.516157,0.944702,1,3,0,14.0644,0.327153
-12.4689,1,0.944702,1,1,0,13.5364,0.384568
-10.6141,1,0.944702,2,3,0,12.2575,0.653874
-10.5915,0.999982,0.944702,2,7,0,10.609,0.611167
-12.027,0.796069,0.944702,2,3,0,12.4397,0.413892
-12.0907,0.994948,0.944702,2,3,0,12.4273,0.409372
-10.6029,0.995095,0.944702,1,3,0,11.9809,0.601922
-10.6387,0.988977,0.944702,2,3,0,10.6936,0.584858
-10.6057,0.99065,0.944702,1,3,0,10.7083,0.649374
-10.8459,0.930499,0.944702,1,3,0,11.0239,0.535564
-10.7309,0.940969,0.944702,1,3,0,11.2883,0.688579
-11.2126,0.841358,0.944702,1,3,0,11.8815,0.485553
-11.7699,0.607327,0.944702,1,3,0,14.0773,0.793022
-12.0681,0.95402,0.944702,1,1,0,12.205,0.809819
-10.7949,0.993457,0.944702,2,7,0,11.7882,0.544919
-10.959,0.986797,0.944702,2,3,0,10.9804,0.517662
-10.6778,0.966307,0.944702,2,3,0,11.2399,0.572047
-10.5854,0.999112,0.944702,1,3,0,10.6771,0.621668
-10.648,0.985797,0.944702,1,3,0,10.6615,0.581478
-11.023,0.813987,0.944702,2,3,0,11.8817,0.732299
-10.8239,0.928151,0.944702,1,3,0,11.7551,0.539479
-10.6068,1,0.944702,2,3,0,10.7788,0.649996
-10.7372,0.987777,0.944702,2,3,0,10.7379,0.556947
-10.776,0.990564,0.944702,1,1,0,10.8039,0.548653
-10.5876,0.993528,0.944702,1,3,0,10.815,0.633598
-10.5852,0.999813,0.944702,1,3,0,10.5889,0.622512
-10.6166,0.991805,0.944702,1,3,0,10.63,0.655048
-10.7757,0.974073,0.944702,1,3,0,10.7808,0.697343
-11.0247,0.886316,0.944702,1,3,0,11.6816,0.508493
-10.8984,0.912615,0.944702,2,3,0,11.9249,0.716693
-12.2756,0.827535,0.944702,1,3,0,12.3587,0.820109
-11.7273,1,0.944702,1,1,0,12.2678,0.790387
-11.9359,0.989018,0.944702,2,3,0,12.0895,0.8027
-11.5117,1,0.944702,2,3,0,11.9391,0.77593
-10.6388,0.947834,0.944702,1,3,0,11.9978,0.584803
-10.7311,0.94661,0.944702,2,3,0,11.0054,0.68861
-10.6744,0.973031,0.944702,1,3,0,10.9922,0.573038
-10.8795,0.907072,0.944702,1,3,0,11.2789,0.714025
-10.6046,1,0.944702,2,3,0,10.8205,0.600845
-10.6112,0.991973,0.944702,1,3,0,10.6671,0.652389
-11.2566,0.908733,0.944702,2,3,0,11.4067,0.755643
-11.0494,1,0.944702,1,1,0,11.2637,0.735261
-11.5777,0.896204,0.944702,2,3,0,12.2486,0.780574
-12.0026,0.933088,0.944702,1,1,0,12.0846,0.806351
-10.5961,0.946681,0.944702,1,3,0,12.4445,0.606905
-10.9097,0.799884,0.944702,2,3,0,11.9339,0.718237
-11.972,0.848955,0.944702,2,3,0,12.5179,0.80469
-11.9732,0.999812,0.944702,1,1,0,12.2284,0.804756
-13.2432,0.834522,0.944702,1,1,0,13.2557,0.858004
-12.9053,1,0.944702,1,1,0,13.475,0.8463
-11.8662,1,0.944702,1,1,0,12.7769,0.798745
-12.0881,0.966054,0.944702,1,1,0,12.259,0.810856
-10.7445,0.902119,0.944702,1,3,0,13.1698,0.555327
-10.7445,0.659067,0.944702,1,3,0,12.4484,0.555327
-10.6157,0.980918,0.944702,1,3,0,10.8756,0.654632
-10.6019,0.900645,0.944702,2,3,0,11.3269,0.647069
-10.8305,0.956374,0.944702,1,3,0,10.8555,0.706639
-10.8305,0.820588,0.944702,1,3,0,11.9878,0.706639
-10.751,1,0.944702,1,1,0,10.8322,0.692668
-12.5249,0.455579,0.944702,2,3,0,15.9179,0.831278
-11.6111,1,0.944702,1,1,0,12.4,0.782848
-11.0239,0.865671,0.944702,1,3,0,13.1164,0.508607
-11.1369,0.990807,0.944702,2,3,0,11.2189,0.49431
-10.624,0.976663,0.944702,2,3,0,11.3117,0.590846
-10.5907,1,0.944702,2,3,0,10.6164,0.637817
-10.9474,0.910379,0.944702,1,3,0,11.1051,0.519366
-11.3953,0.895191,0.944702,1,1,0,11.4162,0.466449
-10.9888,1,0.944702,1,1,0,11.3267,0.513416
-11.2873,0.928839,0.944702,1,1,0,11.3316,0.477439
-10.9667,0.848106,0.944702,1,3,0,12.4743,0.725622
-10.5934,0.999684,0.944702,2,3,0,10.9644,0.640571
-10.836,0.935228,0.944702,1,3,0,10.9672,0.53731
-10.7664,1,0.944702,1,1,0,10.848,0.550621
-10.6343,1,0.944702,1,1,0,10.7345,0.586549
-11.616,0.6381,0.944702,2,3,0,13.1931,0.783175
-11.7198,0.841728,0.944702,1,3,0,14.461,0.437432
-11.2464,1,0.944702,1,1,0,11.6782,0.48183
-10.5963,1,0.944702,2,3,0,11.1682,0.643089
-10.5987,0.999467,0.944702,1,1,0,10.6007,0.644864
-10.8666,0.957763,0.944702,2,3,0,10.9494,0.712159
-10.727,0.956471,0.944702,1,3,0,11.311,0.559299
-10.727,0.738445,0.944702,1,3,0,12.2031,0.559299
-10.7435,0.937307,0.944702,2,7,0,11.1282,0.691165
-10.5915,0.991815,0.944702,1,3,0,10.8062,0.611175
-10.5939,0.997367,0.944702,1,3,0,10.6125,0.641036
-10.5931,0.998522,0.944702,2,3,0,10.6089,0.640285
-10.5851,0.981574,0.944702,2,3,0,10.716,0.623059
-10.5855,0.977777,0.944702,2,3,0,10.7317,0.621063
-11.0605,0.929425,0.944702,2,3,0,11.1777,0.503785
-10.5921,0.983966,0.944702,1,3,0,11.1575,0.639317
-10.7583,0.966112,0.944702,1,3,0,10.7828,0.694081
-10.6509,0.988366,0.944702,2,3,0,10.8781,0.668174
-10.6766,0.955485,0.944702,2,3,0,11.0368,0.572404
-10.6416,0.822474,0.944702,2,3,0,11.9648,0.665066
-10.5908,0.99966,0.944702,1,3,0,10.6333,0.637997
-10.594,0.99927,0.944702,1,1,0,10.5947,0.64116
-10.6133,0.998545,0.944702,2,3,0,10.6134,0.653494
-10.6325,0.901362,0.944702,2,3,0,11.358,0.587253
-11.1491,0.904055,0.944702,1,3,0,11.178,0.492861
-10.5976,0.997737,0.944702,1,3,0,11.0947,0.60565
-10.8401,0.927821,0.944702,1,3,0,11.0133,0.708146
-10.7137,1,0.944702,1,1,0,10.8195,0.684835
-10.7137,0.783458,0.944702,1,3,0,12.0972,0.684835
-10.6379,1,0.944702,1,1,0,10.6982,0.663739
-10.9092,0.912696,0.944702,1,3,0,11.2036,0.525155
-11.2342,0.79722,0.944702,1,3,0,12.4102,0.753643
-11.0429,1,0.944702,1,1,0,11.2462,0.734546
-10.6425,0.995708,0.944702,1,3,0,10.9829,0.665365
-10.6161,0.989516,0.944702,1,3,0,10.7367,0.594522
-10.6038,0.96824,0.944702,2,3,0,10.842,0.648248
