# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpexfyb3s3\9b0tj7c_.json
# init = 2 (Default)
# random
#   seed = 74787
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202352_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.948225
# Diagonal elements of inverse mass matrix:
# 0.261317
-12.5954,0.663823,0.948225,1,3,0,12.909,0.376939
-11.2235,1,0.948225,1,1,0,12.2791,0.484341
-10.9193,1,0.948225,1,1,0,11.1766,0.523596
-10.9193,0.552001,0.948225,1,3,0,13.8807,0.523596
-10.8179,0.905447,0.948225,1,3,0,11.6498,0.704612
-10.8651,0.99086,0.948225,1,1,0,10.9,0.71194
-10.9986,0.975009,0.948225,1,1,0,11.024,0.729471
-10.6319,0.995392,0.948225,1,3,0,10.9564,0.661531
-11.0248,0.735201,0.948225,2,3,0,12.7341,0.732503
-10.5851,0.884481,0.948225,2,3,0,12.0822,0.623837
-10.9209,0.919172,0.948225,1,3,0,11.0639,0.719746
-10.8617,1,0.948225,1,1,0,10.9497,0.711429
-10.6602,0.989484,0.948225,2,3,0,10.9751,0.671047
-11.1796,0.918506,0.948225,1,3,0,11.2249,0.748584
-10.8383,1,0.948225,1,1,0,11.1168,0.70788
-10.8716,0.993594,0.948225,1,1,0,10.9138,0.712884
-10.9257,0.965026,0.948225,2,3,0,11.3181,0.720377
-10.5901,0.98447,0.948225,1,3,0,11.0492,0.612726
-10.8305,0.950714,0.948225,1,3,0,10.8736,0.53829
-10.7831,1,0.948225,1,1,0,10.8538,0.547226
-11.1676,0.810896,0.948225,1,3,0,12.1097,0.747435
-10.6412,1,0.948225,2,3,0,11.054,0.583901
-10.6092,0.976849,0.948225,2,3,0,10.8267,0.651331
-10.6092,0.797189,0.948225,1,3,0,11.7202,0.651331
-10.6208,0.997529,0.948225,1,1,0,10.6234,0.656972
-10.8523,0.962624,0.948225,1,3,0,10.868,0.710019
-10.9881,0.974489,0.948225,1,1,0,11.011,0.728217
-10.8282,1,0.948225,1,1,0,10.9732,0.706277
-10.8471,0.972653,0.948225,2,3,0,11.1832,0.709238
-10.5914,1,0.948225,2,3,0,10.8423,0.63864
