# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:24:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmphoqba5u4\9ma2yyn0.json
# init = 2 (Default)
# random
#   seed = 26331
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202411_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.967132
# Diagonal elements of inverse mass matrix:
# 0.273921
-10.6156,1,0.967132,1,1,0,10.65,0.594754
-11.1285,0.713781,0.967132,2,3,0,12.5222,0.74359
-10.7127,0.949064,0.967132,1,3,0,11.6279,0.56274
-10.6282,0.980526,0.967132,1,3,0,10.8531,0.66009
-10.6313,0.967838,0.967132,2,3,0,10.8813,0.587755
-10.616,1,0.967132,1,1,0,10.632,0.594555
-10.6088,1,0.967132,2,3,0,10.6184,0.5984
-11.1106,0.898391,0.967132,1,3,0,11.1531,0.497494
-10.8784,0.888021,0.967132,1,3,0,11.9533,0.713877
-10.8891,0.931524,0.967132,2,3,0,11.6457,0.528343
-10.7948,1,0.967132,1,1,0,10.8988,0.544926
-11.2165,0.80913,0.967132,2,7,0,12.0897,0.752031
-12.1231,0.850238,0.967132,1,1,0,12.1245,0.812646
-12.6302,0.927143,0.967132,1,1,0,12.7754,0.835657
-10.5914,1,0.967132,2,3,0,12.2543,0.61127
-10.872,0.922095,0.967132,1,3,0,11.0216,0.712952
-11.1098,0.952577,0.967132,1,1,0,11.1271,0.741691
-11.6878,0.897584,0.967132,1,1,0,11.6992,0.787885
-11.1954,1,0.967132,1,1,0,11.6257,0.750079
-11.2993,0.993491,0.967132,2,3,0,11.3984,0.759343
-10.9864,1,0.967132,1,1,0,11.2618,0.728016
-10.9835,1,0.967132,1,1,0,11.0714,0.727672
-10.736,0.954485,0.967132,2,3,0,11.4952,0.557237
-10.8523,0.918335,0.967132,1,3,0,11.3234,0.710028
-10.7155,1,0.967132,2,3,0,10.8289,0.685235
-10.72,0.956158,0.967132,2,3,0,11.1437,0.56097
-12.5569,0.668971,0.967132,2,3,0,13.6725,0.379231
-11.1521,1,0.967132,1,1,0,12.2047,0.492505
-10.8611,1,0.967132,1,1,0,11.1011,0.532971
-10.9762,0.898727,0.967132,2,3,0,11.7038,0.515187
-10.5876,0.99821,0.967132,1,3,0,10.95,0.616305
-10.778,0.966077,0.967132,2,3,0,10.8501,0.54825
-10.7086,1,0.967132,1,1,0,10.7779,0.563762
-10.8077,0.975242,0.967132,1,1,0,10.8211,0.542473
-10.5871,0.999032,0.967132,1,3,0,10.7912,0.617243
-10.6072,0.99357,0.967132,1,3,0,10.6232,0.650237
-10.865,0.971684,0.967132,2,3,0,10.8767,0.532315
