# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmphugi83hl\qhw5x_jh.json
# init = 2 (Default)
# random
#   seed = 25312
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202304_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.985921
# Diagonal elements of inverse mass matrix:
# 0.237409
-11.2118,0.920139,0.985921,2,3,0,11.2965,0.751601
-10.6422,0.942728,0.985921,2,3,0,11.8774,0.583556
-10.5905,0.994425,0.985921,1,3,0,10.681,0.637636
-10.6016,0.994813,0.985921,1,3,0,10.6264,0.602787
-10.6937,0.966373,0.985921,1,3,0,10.8138,0.680117
-10.8544,0.940977,0.985921,2,3,0,11.293,0.534098
-10.5894,0.987367,0.985921,1,3,0,10.9392,0.636272
-10.585,0.993287,0.985921,2,3,0,10.6371,0.62575
-10.5878,0.999386,0.985921,1,3,0,10.5886,0.634033
-11.5539,0.887816,0.985921,2,3,0,11.663,0.451619
-11.1353,1,0.985921,2,3,0,11.505,0.494497
-10.7915,1,0.985921,1,1,0,11.0591,0.545567
-10.7915,0.712567,0.985921,1,3,0,12.6224,0.545567
-10.9675,0.864895,0.985921,1,3,0,11.7586,0.725713
-10.6284,0.999916,0.985921,2,7,0,10.8954,0.588957
-10.6284,0.698685,0.985921,1,3,0,12.3642,0.588957
-10.5948,0.993602,0.985921,1,3,0,10.6751,0.641809
-10.5893,0.998367,0.985921,1,3,0,10.6107,0.613747
-11.0575,0.791059,0.985921,2,3,0,12.0806,0.736159
-11.668,0.900912,0.985921,1,1,0,11.6688,0.786607
-11.0473,1,0.985921,2,3,0,11.562,0.735032
-11.3976,0.94091,0.985921,1,1,0,11.415,0.767362
-10.7132,0.990759,0.985921,1,3,0,11.3177,0.684712
-12.1961,0.768977,0.985921,1,3,0,12.4812,0.816284
-12.7306,0.897811,0.985921,2,3,0,14.1071,0.839669
-12.8417,0.995476,0.985921,2,3,0,13.1418,0.843935
-10.6145,0.967409,0.985921,2,3,0,13.2576,0.654068
-10.716,0.988677,0.985921,2,7,0,10.7173,0.56193
-11.755,0.662093,0.985921,1,3,0,13.0738,0.792109
-11.2376,1,0.985921,1,1,0,11.688,0.753949
-11.1106,1,0.985921,2,3,0,11.2807,0.741773
-11.6219,0.917082,0.985921,1,1,0,11.6301,0.783571
-11.5702,1,0.985921,1,1,0,11.7742,0.780059
-11.4795,1,0.985921,1,1,0,11.6899,0.773581
-12.1486,0.902577,0.985921,1,1,0,12.171,0.813931
-10.5882,0.961168,0.985921,1,3,0,12.5081,0.634664
-10.628,0.995718,0.985921,2,3,0,10.6284,0.5891
-10.6427,0.996717,0.985921,1,1,0,10.6488,0.583356
-10.6809,0.991441,0.985921,1,1,0,10.6862,0.571156
-10.787,0.976188,0.985921,1,1,0,10.7913,0.546464
-10.7064,1,0.985921,1,1,0,10.7801,0.564314
-11.2505,0.805842,0.985921,2,7,0,12.1027,0.755104
-11.8502,0.907135,0.985921,1,1,0,11.8616,0.797816
-12.2598,0.942935,0.985921,1,1,0,12.3642,0.819359
-11.7714,1,0.985921,1,1,0,12.2676,0.793113
-11.8975,0.981326,0.985921,1,1,0,12.0652,0.800536
-12.2704,0.948268,0.985921,1,1,0,12.389,0.819864
-13.706,0.836778,0.985921,1,1,0,13.7119,0.872057
-10.7937,0.937223,0.985921,1,3,0,13.9598,0.700545
-11.0943,0.94501,0.985921,1,1,0,11.0949,0.740085
-11.1259,0.994427,0.985921,1,1,0,11.2139,0.743327
-10.5892,1,0.985921,2,3,0,11.0728,0.636003
-10.6006,0.990137,0.985921,2,3,0,10.6627,0.603495
-10.7317,0.977195,0.985921,1,3,0,10.7403,0.558213
-11.1684,0.812691,0.985921,1,3,0,12.0156,0.747516
-15.6984,0.313697,0.985921,1,3,0,20.5967,0.246615
-15.2861,1,0.985921,1,1,0,16.4843,0.259713
-14.2854,0.963645,0.985921,2,7,0,16.7822,0.887097
-15.1256,0.929868,0.985921,1,1,0,15.3524,0.90508
-14.7547,1,0.985921,1,1,0,15.5018,0.897626
-15.0253,0.977835,0.985921,1,1,0,15.4681,0.903132
-13.4563,1,0.985921,1,1,0,14.913,0.864731
-15.2117,0.844308,0.985921,1,1,0,15.2338,0.906711
-14.6329,1,0.985921,1,1,0,15.4917,0.895019
-11.0899,0.970377,0.985921,2,7,0,14.0424,0.500057
-11.0837,1,0.985921,1,1,0,11.2007,0.50083
-11.0114,1,0.985921,2,3,0,11.1464,0.510286
-10.6153,0.964727,0.985921,1,3,0,11.2546,0.654466
-11.3083,0.871224,0.985921,1,3,0,11.4606,0.760104
-10.6817,0.950207,0.985921,1,3,0,11.9588,0.570939
-10.813,0.990191,0.985921,2,3,0,10.8156,0.541478
-10.7182,0.941441,0.985921,1,3,0,11.2643,0.685824
-10.7182,0.897117,0.985921,1,3,0,11.3686,0.685824
-10.6341,0.974268,0.985921,2,7,0,10.9145,0.586633
-10.5905,0.919581,0.985921,2,3,0,11.2261,0.637608
-10.6021,0.95964,0.985921,2,3,0,10.8775,0.64717
-11.4666,0.828807,0.985921,1,3,0,11.7231,0.77263
-10.9972,1,0.985921,1,1,0,11.388,0.729306
-11.0355,0.993081,0.985921,1,1,0,11.1043,0.733719
-10.716,0.945778,0.985921,1,3,0,11.626,0.561945
-11.7249,0.684823,0.985921,1,3,0,13.0171,0.79024
-10.6087,0.977102,0.985921,1,3,0,11.8299,0.651069
-10.6049,0.993285,0.985921,1,3,0,10.6679,0.600684
-10.6764,0.970892,0.985921,1,3,0,10.7931,0.675659
-10.6859,0.972257,0.985921,1,3,0,10.9529,0.569757
-10.6726,0.970197,0.985921,1,3,0,10.9482,0.674606
-10.6435,0.979797,0.985921,1,3,0,10.8602,0.583084
-10.6935,0.959952,0.985921,2,7,0,10.9111,0.68006
-10.6904,1,0.985921,2,7,0,10.6937,0.568512
-10.8407,0.966359,0.985921,1,1,0,10.8432,0.536484
-11.2908,0.901515,0.985921,1,1,0,11.2934,0.477071
-11.2369,1,0.985921,2,7,0,11.2709,0.753885
-10.8245,0.911143,0.985921,1,3,0,12.2235,0.539365
-10.5899,0.997408,0.985921,1,3,0,10.8178,0.613024
-10.7615,0.97389,0.985921,2,3,0,10.8116,0.551649
-10.7678,0.925896,0.985921,2,7,0,11.287,0.695876
-10.8734,0.97986,0.985921,1,1,0,10.8872,0.713146
-10.6039,0.99607,0.985921,1,3,0,10.8574,0.648336
-11.4041,0.843136,0.985921,1,3,0,11.6271,0.76787
-11.3936,0.998554,0.985921,2,7,0,11.4192,0.466616
-10.7903,1,0.985921,2,7,0,11.2808,0.699951
-11.2568,0.830592,0.985921,1,3,0,12.1946,0.480694
-11.4201,0.987712,0.985921,2,3,0,11.535,0.464035
-10.8181,1,0.985921,2,7,0,11.3141,0.704648
-10.585,0.994357,0.985921,1,3,0,10.8642,0.624885
-10.8628,0.963608,0.985921,2,3,0,10.8848,0.711602
-10.585,0.993864,0.985921,1,3,0,10.9143,0.626048
-10.7916,0.952405,0.985921,1,3,0,10.8665,0.545552
-10.6215,0.972873,0.985921,1,3,0,10.9836,0.657263
-10.6054,0.992023,0.985921,1,3,0,10.6908,0.600392
-10.595,0.784556,0.985921,2,3,0,12.3195,0.607758
-11.0762,0.904868,0.985921,1,3,0,11.1658,0.501778
-11.1672,0.7702,0.985921,2,7,0,12.7388,0.747392
-10.9156,1,0.985921,1,1,0,11.1357,0.719039
-10.9162,0.999892,0.985921,1,1,0,10.9813,0.719117
-10.8184,0.977088,0.985921,2,3,0,11.2233,0.704703
-12.9279,0.849558,0.985921,2,3,0,12.939,0.358176
-11.3851,1,0.985921,1,1,0,12.5837,0.467446
-10.9667,0.925146,0.985921,2,3,0,12.1753,0.516544
-10.7085,1,0.985921,1,1,0,10.9079,0.563791
-10.585,0.997539,0.985921,1,3,0,10.7243,0.624687
-10.7016,0.973175,0.985921,1,3,0,10.7417,0.565545
-10.6321,0.959474,0.985921,2,3,0,11.0431,0.661601
-10.6606,0.976676,0.985921,1,3,0,10.8194,0.57727
